date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-10-25 18:40:00,979.68,14.02,288.86,8.96,71.51,16.03,11.46,4.57,7.31,11.7,1183.17,3.71,4.9,198.6,0.0,0.0,0.0,0.0,0.0,23.71,422.7
2020-10-25 18:50:00,979.57,13.74,288.59,9.07,73.38,15.74,11.55,4.19,7.37,11.79,1184.16,3.11,4.32,186.8,0.0,0.0,0.0,0.0,0.0,23.63,426.1
2020-10-25 19:00:00,979.46,13.14,287.99,9.11,76.52,15.14,11.58,3.55,7.39,11.83,1186.49,3.8,4.75,196.6,0.0,0.0,0.0,0.0,0.0,23.56,428.7
2020-10-25 19:10:00,979.39,13.29,288.15,9.08,75.61,15.29,11.56,3.73,7.37,11.8,1185.79,4.06,5.51,200.4,0.0,0.0,0.0,0.0,0.0,23.47,425.6
2020-10-25 19:20:00,979.24,13.32,288.19,9.2,76.07,15.32,11.65,3.66,7.43,11.9,1185.44,3.22,4.31,187.5,0.0,0.0,0.0,0.0,0.0,23.38,428.6
2020-10-25 19:30:00,979.36,12.96,287.82,9.23,78.06,14.96,11.68,3.28,7.45,11.92,1187.07,3.17,3.86,188.8,0.0,0.0,0.0,0.0,0.0,23.28,430.5
2020-10-25 19:40:00,979.43,12.79,287.64,9.27,79.14,14.79,11.71,3.09,7.47,11.95,1187.85,2.89,3.7,190.4,0.0,0.0,0.0,0.0,0.0,23.19,431.9
2020-10-25 19:50:00,979.36,12.58,287.44,9.28,80.3,14.59,11.72,2.87,7.47,11.96,1188.63,2.44,3.45,182.4,0.0,0.0,0.0,0.0,0.0,23.1,434.0
2020-10-25 20:00:00,979.3,12.55,287.41,9.27,80.4,14.56,11.71,2.85,7.47,11.96,1188.69,2.19,3.63,176.1,0.0,0.0,0.0,0.0,0.0,23.03,434.5
2020-10-25 20:10:00,979.27,12.62,287.49,9.27,80.0,14.63,11.7,2.93,7.47,11.95,1188.36,2.43,3.77,175.2,0.0,0.0,0.0,0.0,0.0,22.96,433.8
2020-10-25 20:20:00,979.18,12.69,287.57,9.23,79.44,14.7,11.67,3.02,7.45,11.92,1187.97,2.47,3.48,179.3,0.0,0.0,0.0,0.0,0.0,22.9,433.1
2020-10-25 20:30:00,979.24,12.78,287.65,9.16,78.57,14.78,11.62,3.17,7.41,11.86,1187.7,2.52,3.48,188.6,0.0,0.0,0.0,0.0,0.0,22.86,432.6
2020-10-25 20:40:00,979.23,12.83,287.7,9.15,78.3,14.83,11.61,3.22,7.41,11.86,1187.48,1.6,2.59,186.2,0.0,0.0,0.0,0.0,0.0,22.82,432.5
2020-10-25 20:50:00,979.14,12.83,287.71,9.16,78.34,14.83,11.62,3.21,7.41,11.87,1187.37,1.81,2.94,174.2,0.0,0.0,0.0,0.0,0.0,22.8,431.9
2020-10-25 21:00:00,979.28,12.63,287.5,9.22,79.71,14.64,11.67,2.97,7.44,11.92,1188.35,1.59,2.94,200.2,0.0,0.0,0.0,0.0,0.0,22.78,434.0
2020-10-25 21:10:00,979.38,12.64,287.5,9.17,79.35,14.65,11.62,3.02,7.42,11.87,1188.45,1.29,2.18,191.3,0.0,0.0,0.0,0.0,0.0,22.78,431.5
2020-10-25 21:20:00,979.36,12.85,287.71,9.03,77.55,14.85,11.52,3.33,7.35,11.76,1187.6,1.28,1.86,199.7,0.0,0.0,0.0,0.0,0.0,22.77,429.7
2020-10-25 21:30:00,979.32,13.24,288.11,8.91,75.0,15.24,11.43,3.81,7.29,11.67,1185.98,2.3,3.58,224.9,0.0,0.0,0.0,0.0,0.0,22.77,427.3
2020-10-25 21:40:00,979.42,13.15,288.01,8.97,75.74,15.15,11.47,3.67,7.32,11.71,1186.45,3.78,5.23,215.0,0.0,0.0,0.0,0.0,0.0,22.77,429.7
2020-10-25 21:50:00,979.39,13.25,288.11,8.91,74.93,15.25,11.42,3.82,7.29,11.66,1186.02,4.28,5.68,220.8,0.0,0.0,0.0,0.0,0.0,22.75,428.4
2020-10-25 22:00:00,979.31,13.31,288.18,8.88,74.46,15.31,11.4,3.91,7.27,11.64,1185.69,4.18,6.49,220.5,0.0,0.0,0.0,0.0,0.0,22.71,427.9
2020-10-25 22:10:00,979.31,13.32,288.19,8.85,74.31,15.32,11.38,3.93,7.26,11.62,1185.65,3.96,5.24,219.5,0.0,0.0,0.0,0.0,0.0,22.66,427.9
2020-10-25 22:20:00,979.18,13.33,288.21,8.79,73.96,15.33,11.33,3.99,7.23,11.58,1185.48,4.26,5.71,223.4,0.0,0.0,0.0,0.0,0.0,22.61,427.9
2020-10-25 22:30:00,979.16,13.26,288.14,8.77,74.17,15.26,11.31,3.94,7.22,11.56,1185.75,3.96,5.09,216.4,0.0,0.0,0.0,0.0,0.0,22.56,428.7
2020-10-25 22:40:00,979.13,13.15,288.03,8.7,74.34,15.15,11.26,3.89,7.18,11.5,1186.19,3.82,4.98,213.8,0.0,0.0,0.0,0.0,0.0,22.5,428.8
2020-10-25 22:50:00,979.19,13.12,288.0,8.68,74.38,15.12,11.24,3.87,7.17,11.48,1186.4,2.88,5.11,222.8,0.0,0.0,0.0,0.0,0.0,22.45,429.0
2020-10-25 23:00:00,979.32,13.07,287.94,8.64,74.43,15.07,11.21,3.85,7.15,11.45,1186.78,2.53,4.41,252.0,0.0,0.0,0.0,0.0,0.0,22.41,429.4
2020-10-25 23:10:00,979.34,12.87,287.73,8.69,75.66,14.87,11.25,3.62,7.18,11.49,1187.62,2.51,3.92,225.1,0.0,0.0,0.0,0.0,0.0,22.38,430.7
2020-10-25 23:20:00,979.36,12.69,287.55,8.62,76.2,14.7,11.2,3.5,7.14,11.43,1188.41,2.98,5.06,243.7,0.0,0.0,0.0,0.0,0.0,22.35,430.3
2020-10-25 23:30:00,979.28,12.58,287.45,8.63,76.83,14.59,11.21,3.38,7.15,11.45,1188.77,2.92,5.18,218.2,0.0,0.0,0.0,0.0,0.0,22.32,430.9
2020-10-25 23:40:00,979.15,12.39,287.27,8.6,77.62,14.41,11.18,3.22,7.14,11.42,1189.41,2.34,3.74,203.8,0.0,0.0,0.0,0.0,0.0,22.28,431.7
2020-10-25 23:50:00,979.1,12.3,287.18,8.61,78.16,14.32,11.2,3.13,7.14,11.43,1189.72,1.62,2.15,194.1,0.0,0.0,0.0,0.0,0.0,22.23,432.0
2020-10-26 00:00:00,979.04,12.18,287.06,8.72,79.34,14.21,11.28,2.94,7.19,11.52,1190.11,1.27,2.02,163.4,0.0,0.0,0.0,0.0,0.0,22.17,433.1
2020-10-26 00:10:00,979.03,12.17,287.05,8.76,79.6,14.2,11.3,2.9,7.21,11.55,1190.13,0.89,1.49,199.1,0.0,0.0,0.0,0.0,0.0,22.14,435.2
2020-10-26 00:20:00,978.98,12.11,287.0,8.76,79.91,14.15,11.3,2.84,7.21,11.55,1190.32,1.16,1.99,179.1,0.0,0.0,0.0,0.0,0.0,22.09,434.7
2020-10-26 00:30:00,978.99,12.0,286.89,8.76,80.5,14.04,11.31,2.74,7.21,11.55,1190.79,2.17,3.01,193.2,0.0,0.0,0.0,0.0,0.0,22.06,435.5
2020-10-26 00:40:00,978.97,11.69,286.58,8.76,82.2,13.76,11.31,2.45,7.22,11.55,1192.06,2.12,3.58,189.7,0.0,0.0,0.0,0.0,0.0,22.05,438.4
2020-10-26 00:50:00,978.73,11.47,286.38,8.74,83.3,13.56,11.3,2.26,7.21,11.54,1192.69,2.31,3.17,200.2,0.0,0.0,0.0,0.0,0.0,22.05,439.3
2020-10-26 01:00:00,978.54,11.57,286.49,8.65,82.2,13.65,11.22,2.43,7.16,11.47,1192.07,2.75,3.83,200.4,0.0,0.0,0.0,0.0,0.0,22.02,436.3
2020-10-26 01:10:00,978.38,11.68,286.62,8.65,81.6,13.75,11.22,2.53,7.16,11.47,1191.42,2.31,3.36,191.8,0.0,0.0,0.0,0.0,0.0,21.99,436.7
2020-10-26 01:20:00,978.32,11.55,286.49,8.73,82.8,13.63,11.29,2.34,7.21,11.54,1191.86,1.51,2.19,185.6,0.0,0.0,0.0,0.0,0.0,21.94,438.9
2020-10-26 01:30:00,978.26,11.36,286.3,8.76,84.0,13.46,11.31,2.15,7.22,11.56,1192.57,1.64,2.61,171.2,0.0,0.0,0.0,0.0,0.0,21.9,440.5
2020-10-26 01:40:00,978.05,11.33,286.29,8.75,84.1,13.43,11.3,2.14,7.22,11.55,1192.44,1.65,2.74,167.1,0.0,0.0,0.0,0.0,0.0,21.87,440.1
2020-10-26 01:50:00,977.9,11.32,286.29,8.7,83.9,13.43,11.26,2.16,7.2,11.52,1192.32,1.93,2.81,180.2,0.0,0.0,0.0,0.0,0.0,21.85,439.9
2020-10-26 02:00:00,977.9,11.16,286.13,8.72,84.9,13.28,11.28,2.01,7.2,11.53,1192.98,2.2,3.21,184.0,0.0,0.0,0.0,0.0,0.0,21.83,441.8
2020-10-26 02:10:00,977.83,10.97,285.95,8.71,85.9,13.12,11.27,1.85,7.2,11.52,1193.7,1.74,3.14,180.6,0.0,0.0,0.0,0.0,0.0,21.8,442.3
2020-10-26 02:20:00,977.66,10.91,285.9,8.67,86.0,13.06,11.24,1.83,7.18,11.49,1193.76,1.37,2.46,191.9,0.0,0.0,0.0,0.0,0.0,21.75,441.5
2020-10-26 02:30:00,977.57,10.9,285.9,8.64,85.9,13.06,11.22,1.84,7.17,11.47,1193.7,1.2,2.16,186.6,0.0,0.0,0.0,0.0,0.0,21.69,441.0
2020-10-26 02:40:00,977.52,10.92,285.92,8.66,85.9,13.07,11.23,1.84,7.18,11.49,1193.55,1.46,1.99,192.1,0.0,0.0,0.0,0.0,0.0,21.63,442.2
2020-10-26 02:50:00,977.44,10.87,285.88,8.66,86.2,13.03,11.23,1.8,7.18,11.49,1193.66,1.99,2.73,184.6,0.0,0.0,0.0,0.0,0.0,21.58,442.1
2020-10-26 03:00:00,977.4,10.87,285.88,8.63,86.0,13.03,11.21,1.82,7.16,11.46,1193.62,1.49,2.11,202.0,0.0,0.0,0.0,0.0,0.0,21.54,441.3
2020-10-26 03:10:00,977.43,10.92,285.93,8.64,85.8,13.07,11.22,1.86,7.17,11.48,1193.44,1.23,2.22,174.9,0.0,0.0,0.0,0.0,0.0,21.5,441.8
2020-10-26 03:20:00,977.44,10.94,285.95,8.7,86.0,13.09,11.26,1.83,7.2,11.52,1193.35,0.9,1.78,176.5,0.0,0.0,0.0,0.0,0.0,21.47,443.2
2020-10-26 03:30:00,977.5,10.83,285.83,8.69,86.6,13.0,11.25,1.74,7.19,11.51,1193.89,0.87,1.75,196.7,0.0,0.0,0.0,0.0,0.0,21.46,443.9
2020-10-26 03:40:00,977.5,10.86,285.86,8.7,86.5,13.02,11.26,1.76,7.2,11.52,1193.76,0.99,1.71,185.8,0.0,0.0,0.0,0.0,0.0,21.47,443.8
2020-10-26 03:50:00,977.42,10.84,285.85,8.73,86.8,13.0,11.29,1.72,7.21,11.55,1193.73,0.74,1.85,169.3,0.0,0.0,0.0,0.0,0.0,21.48,445.7
2020-10-26 04:00:00,977.29,10.79,285.81,8.74,87.1,12.96,11.29,1.67,7.22,11.55,1193.78,1.24,2.53,172.8,0.0,0.0,0.0,0.0,0.0,21.5,446.0
2020-10-26 04:10:00,977.1,10.67,285.71,8.7,87.6,12.86,11.26,1.59,7.2,11.53,1194.07,1.26,2.02,218.9,0.0,0.0,0.0,0.0,0.0,21.52,447.1
2020-10-26 04:20:00,977.08,10.58,285.62,8.68,88.0,12.78,11.25,1.53,7.19,11.51,1194.43,1.94,2.37,207.4,0.0,0.0,0.0,0.0,0.0,21.52,446.6
2020-10-26 04:30:00,977.2,10.53,285.56,8.7,88.4,12.74,11.26,1.48,7.2,11.52,1194.78,1.83,2.6,198.6,0.0,0.0,0.0,0.0,0.0,21.51,446.8
2020-10-26 04:40:00,977.51,10.51,285.51,8.73,88.7,12.72,11.28,1.44,7.21,11.54,1195.23,2.0,2.84,212.7,0.0,0.0,0.0,0.0,0.0,21.49,446.5
2020-10-26 04:50:00,977.5,10.62,285.62,8.72,88.0,12.81,11.28,1.54,7.21,11.54,1194.76,1.04,2.24,188.9,0.0,0.0,0.0,0.0,0.0,21.45,445.0
2020-10-26 05:00:00,977.52,10.78,285.78,8.76,87.3,12.95,11.31,1.64,7.23,11.57,1194.1,1.16,2.46,175.2,0.0,0.0,0.0,0.0,0.0,21.42,445.3
2020-10-26 05:10:00,977.46,10.86,285.87,8.79,87.0,13.02,11.33,1.69,7.24,11.59,1193.68,0.56,1.32,169.2,0.0,0.0,0.0,0.0,0.0,21.39,446.7
2020-10-26 05:20:00,977.49,10.84,285.85,8.75,86.9,13.0,11.3,1.7,7.22,11.56,1193.81,0.75,1.35,209.1,0.0,0.0,0.0,0.0,0.0,21.39,445.8
2020-10-26 05:30:00,977.64,10.78,285.77,8.76,87.3,12.95,11.31,1.64,7.23,11.57,1194.25,0.37,0.79,105.3,0.0,0.0,0.0,0.0,0.0,21.41,445.9
2020-10-26 05:40:00,977.72,10.82,285.81,8.9,87.9,12.99,11.42,1.57,7.29,11.68,1194.13,0.54,1.3,92.3,0.0,0.0,0.0,0.0,0.0,21.42,447.5
2020-10-26 05:50:00,977.82,10.87,285.85,8.95,87.9,13.03,11.45,1.58,7.32,11.71,1194.02,0.43,0.85,115.4,0.1,470.0,0.0,0.0,0.0,21.43,446.7
2020-10-26 06:00:00,977.88,10.92,285.89,9.05,88.2,13.07,11.53,1.54,7.37,11.79,1193.85,0.54,0.9,355.0,0.1,300.0,0.0,0.0,0.0,21.43,445.5
2020-10-26 06:10:00,977.98,10.51,285.47,9.46,93.2,12.72,11.86,0.87,7.58,12.12,1195.54,0.84,1.91,191.3,0.1,420.0,0.0,0.0,0.0,21.41,465.4
2020-10-26 06:20:00,977.73,10.21,285.19,9.24,93.7,12.47,11.68,0.79,7.47,11.95,1196.58,1.48,3.41,334.2,0.2,240.0,0.0,0.0,0.0,21.37,453.3
2020-10-26 06:30:00,977.47,10.31,285.31,9.44,94.3,12.55,11.84,0.72,7.57,12.11,1195.77,1.79,3.12,3.93,0.1,600.0,0.0,0.0,0.0,21.3,452.7
2020-10-26 06:40:00,977.26,10.38,285.4,9.33,93.2,12.61,11.75,0.86,7.51,12.03,1195.26,1.03,2.16,2.08,0.1,310.0,0.0,0.0,0.0,21.18,451.1
2020-10-26 06:50:00,977.06,10.19,285.23,9.69,96.7,12.45,12.04,0.41,7.7,12.32,1195.68,1.29,2.4,132.3,0.0,400.0,0.0,0.0,0.0,21.05,462.2
2020-10-26 07:00:00,977.01,9.72,284.76,9.48,98.4,12.06,11.87,0.19,7.59,12.15,1197.68,1.16,1.74,247.4,0.0,0.0,0.0,1.58,3.09,20.94,467.8
2020-10-26 07:10:00,976.74,10.04,285.1,9.42,95.9,12.33,11.82,0.51,7.56,12.1,1196.02,1.18,1.76,332.7,0.0,0.0,1.47,6.0,9.15,20.84,453.7
2020-10-26 07:20:00,976.91,9.85,284.9,9.66,98.7,12.17,12.01,0.16,7.68,12.3,1196.94,1.07,2.3,184.6,0.0,0.0,4.15,12.58,15.64,20.75,471.6
2020-10-26 07:30:00,976.81,9.51,284.56,9.51,100.0,11.9,11.9,0.0,7.61,12.18,1198.31,0.89,2.24,195.2,0.0,0.0,7.88,19.36,23.44,20.67,472.3
2020-10-26 07:40:00,976.67,9.53,284.6,9.4,99.1,11.91,11.8,0.11,7.55,12.09,1198.1,1.23,2.24,189.0,0.0,0.0,10.15,24.21,30.81,20.6,461.0
2020-10-26 07:50:00,976.81,9.56,284.61,9.35,98.6,11.94,11.77,0.17,7.53,12.05,1198.16,1.45,2.49,184.5,0.0,0.0,15.61,35.31,42.3,20.54,466.1
2020-10-26 08:00:00,977.05,9.48,284.51,9.35,99.1,11.87,11.76,0.11,7.52,12.04,1198.8,1.14,1.66,209.9,0.0,0.0,18.87,39.97,64.76,20.5,463.9
2020-10-26 08:10:00,977.22,9.59,284.61,9.52,99.5,11.96,11.9,0.06,7.61,12.18,1198.48,1.51,2.26,174.9,0.0,0.0,60.99,120.77,157.15,20.47,465.0
2020-10-26 08:20:00,977.06,9.54,284.57,9.53,99.9,11.92,11.91,0.01,7.62,12.19,1198.49,0.84,2.32,191.0,0.0,0.0,63.81,125.72,151.29,20.46,468.0
2020-10-26 08:30:00,976.7,9.72,284.78,9.63,99.4,12.06,11.99,0.07,7.67,12.28,1197.24,0.87,2.05,143.3,0.0,0.0,35.64,73.51,97.53,20.48,468.9
2020-10-26 08:40:00,976.87,9.55,284.6,9.54,99.9,11.93,11.92,0.01,7.62,12.2,1198.21,1.32,1.94,203.5,0.0,0.0,36.85,77.6,89.73,20.51,475.2
2020-10-26 08:50:00,977.0,9.51,284.55,9.51,100.0,11.9,11.9,0.0,7.61,12.18,1198.55,1.49,2.18,176.8,0.0,0.0,37.82,80.09,85.46,20.54,474.8
2020-10-26 09:00:00,977.11,9.53,284.56,9.53,100.0,11.91,11.91,0.0,7.62,12.19,1198.59,1.52,2.51,157.8,0.0,0.0,31.84,68.74,88.06,20.56,476.0
2020-10-26 09:10:00,977.26,9.52,284.54,9.52,100.0,11.9,11.9,0.0,7.61,12.18,1198.82,1.28,1.95,155.7,0.0,0.0,29.35,65.43,80.73,20.58,473.7
2020-10-26 09:20:00,977.61,9.55,284.54,9.55,100.0,11.93,11.93,0.0,7.62,12.2,1199.12,1.06,1.87,184.5,0.0,0.0,31.89,71.39,80.57,20.59,475.2
2020-10-26 09:30:00,977.87,9.65,284.62,9.65,100.0,12.01,12.01,0.0,7.67,12.28,1198.97,0.65,1.53,199.0,0.0,0.0,27.19,63.27,68.08,20.61,474.0
2020-10-26 09:40:00,978.02,9.78,284.73,9.78,100.0,12.11,12.11,0.0,7.74,12.39,1198.56,0.59,1.2,156.5,0.0,0.0,28.32,67.3,69.01,20.64,475.9
2020-10-26 09:50:00,977.78,9.76,284.73,9.76,100.0,12.1,12.1,0.0,7.73,12.37,1198.36,0.87,1.48,68.67,0.0,60.0,25.9,62.13,63.11,20.67,469.3
2020-10-26 10:00:00,977.61,9.93,284.92,9.87,99.6,12.24,12.19,0.05,7.79,12.47,1197.38,0.52,0.98,174.6,0.0,220.0,31.65,75.03,94.94,20.71,468.3
2020-10-26 10:10:00,977.58,10.01,285.0,9.92,99.4,12.3,12.23,0.07,7.82,12.51,1196.99,0.77,1.13,193.4,0.1,580.0,44.57,102.1,104.94,20.73,469.8
2020-10-26 10:20:00,977.75,9.91,284.89,9.9,99.9,12.22,12.21,0.01,7.8,12.49,1197.63,1.14,1.37,220.3,0.1,490.0,49.03,111.02,128.73,20.76,471.7
2020-10-26 10:30:00,977.7,9.88,284.86,9.88,100.0,12.2,12.2,0.0,7.8,12.47,1197.7,1.29,1.76,216.7,0.1,560.0,69.52,152.94,169.53,20.8,469.6
2020-10-26 10:40:00,977.74,9.97,284.95,9.97,100.0,12.27,12.27,0.0,7.84,12.55,1197.34,1.46,2.1,210.4,0.0,600.0,67.87,149.1,169.33,20.84,467.8
2020-10-26 10:50:00,977.65,10.03,285.02,10.03,100.0,12.32,12.32,0.0,7.87,12.6,1196.95,1.07,1.8,208.3,0.0,160.0,43.5,97.67,109.69,20.88,467.3
2020-10-26 11:00:00,977.2,10.14,285.16,10.14,100.0,12.41,12.41,0.0,7.94,12.7,1195.89,0.47,1.09,7.24,0.0,520.0,59.53,131.55,210.46,20.9,466.5
2020-10-26 11:10:00,977.13,10.2,285.23,10.16,99.7,12.46,12.42,0.04,7.95,12.71,1195.54,0.56,1.09,39.72,0.0,280.0,113.95,242.09,269.21,20.93,463.0
2020-10-26 11:20:00,977.1,10.38,285.41,10.06,97.9,12.61,12.35,0.26,7.9,12.64,1194.78,1.09,1.65,114.4,0.0,0.0,104.56,221.59,245.22,20.97,460.9
2020-10-26 11:30:00,977.06,10.47,285.51,10.23,98.4,12.69,12.48,0.2,7.99,12.78,1194.29,1.25,1.7,161.6,0.0,0.0,88.47,189.0,213.0,21.03,470.1
2020-10-26 11:40:00,977.18,10.5,285.53,10.24,98.3,12.71,12.5,0.22,7.99,12.79,1194.31,1.7,2.36,191.9,0.0,0.0,95.15,206.15,243.53,21.12,460.6
2020-10-26 11:50:00,977.35,10.45,285.46,10.21,98.4,12.67,12.47,0.2,7.97,12.76,1194.74,1.22,1.86,190.0,0.0,0.0,52.4,120.42,155.11,21.23,457.9
2020-10-26 12:00:00,977.46,10.41,285.41,10.3,99.3,12.64,12.55,0.09,8.02,12.84,1195.01,0.86,1.66,137.5,0.0,0.0,42.37,99.6,111.25,21.34,459.2
2020-10-26 12:10:00,977.43,10.52,285.53,10.51,99.9,12.73,12.72,0.01,8.13,13.01,1194.43,0.89,2.78,122.6,0.0,0.0,53.76,124.55,145.55,21.42,462.5
2020-10-26 12:20:00,977.46,10.47,285.48,10.46,99.9,12.69,12.67,0.01,8.1,12.97,1194.69,1.86,3.0,143.3,0.0,510.0,45.52,105.22,129.89,21.5,456.6
2020-10-26 12:30:00,977.44,10.38,285.39,10.38,100.0,12.61,12.61,0.0,8.06,12.9,1195.08,1.48,2.4,147.9,0.1,600.0,70.67,160.94,243.31,21.56,454.8
2020-10-26 12:40:00,977.46,10.41,285.41,10.41,100.0,12.64,12.64,0.0,8.08,12.93,1194.97,1.65,2.51,152.5,0.2,600.0,89.84,196.93,231.99,21.58,454.5
2020-10-26 12:50:00,977.4,10.56,285.57,10.56,100.0,12.76,12.76,0.0,8.16,13.06,1194.2,0.72,1.43,151.0,0.1,600.0,74.8,164.94,226.71,21.59,456.3
2020-10-26 13:00:00,977.15,10.6,285.63,10.6,100.0,12.8,12.8,0.0,8.19,13.1,1193.71,0.83,1.29,145.0,0.0,600.0,40.31,92.35,137.73,21.61,455.2
2020-10-26 13:10:00,977.11,10.57,285.61,10.57,100.0,12.77,12.77,0.0,8.17,13.07,1193.8,0.73,1.1,182.6,0.2,600.0,33.29,79.2,98.59,21.64,456.6
2020-10-26 13:20:00,976.89,10.64,285.69,10.47,98.9,12.83,12.69,0.14,8.12,12.99,1193.27,0.54,1.8,309.2,0.2,500.0,72.81,162.38,193.01,21.67,447.1
2020-10-26 13:30:00,977.11,10.88,285.92,10.28,96.1,13.04,12.53,0.51,8.02,12.82,1192.61,0.8,1.53,196.9,0.0,550.0,50.64,113.89,156.87,21.69,434.6
2020-10-26 13:40:00,977.44,10.85,285.86,10.77,99.5,13.01,12.95,0.07,8.28,13.25,1192.94,1.29,1.9,152.7,0.0,30.0,29.45,69.1,75.54,21.72,449.5
2020-10-26 13:50:00,977.68,10.81,285.8,10.73,99.5,12.98,12.91,0.06,8.26,13.21,1193.42,1.79,2.72,166.1,0.0,220.0,26.48,63.84,68.98,21.74,447.4
2020-10-26 14:00:00,977.86,10.86,285.83,10.36,96.7,13.02,12.59,0.43,8.05,12.88,1193.58,1.52,2.49,218.9,0.1,560.0,26.26,64.14,68.35,21.76,434.3
2020-10-26 14:10:00,977.92,10.78,285.75,10.04,95.2,12.95,12.33,0.62,7.88,12.61,1194.11,0.9,2.02,207.2,0.0,570.0,26.35,64.57,70.35,21.76,429.1
2020-10-26 14:20:00,977.96,10.67,285.63,9.62,93.2,12.86,11.98,0.87,7.66,12.25,1194.79,0.75,2.17,206.3,0.1,600.0,27.83,67.69,74.49,21.75,425.0
2020-10-26 14:30:00,977.97,10.6,285.56,9.57,93.3,12.8,11.94,0.86,7.63,12.21,1195.11,0.68,1.39,211.2,0.0,400.0,33.04,78.02,83.24,21.73,425.2
2020-10-26 14:40:00,978.05,10.52,285.48,9.58,93.9,12.73,11.95,0.78,7.64,12.22,1195.54,0.53,0.96,208.6,0.0,0.0,41.22,94.76,107.78,21.71,425.2
2020-10-26 14:50:00,978.21,10.54,285.48,9.57,93.7,12.75,11.94,0.8,7.63,12.21,1195.66,0.7,1.11,321.6,0.0,0.0,46.62,105.2,113.39,21.69,424.3
2020-10-26 15:00:00,978.24,10.54,285.48,9.28,91.9,12.75,11.71,1.03,7.48,11.97,1195.8,0.65,1.14,5.33,0.0,0.0,45.14,99.67,112.63,21.69,422.8
2020-10-26 15:10:00,978.22,10.64,285.58,9.05,89.9,12.83,11.54,1.3,7.37,11.79,1195.44,1.32,2.56,314.3,0.0,0.0,46.24,100.15,107.58,21.67,420.8
2020-10-26 15:20:00,978.14,10.68,285.63,9.32,91.3,12.87,11.75,1.12,7.5,12.01,1195.08,0.85,1.68,186.8,0.0,0.0,47.86,101.88,112.3,21.64,424.0
2020-10-26 15:30:00,978.12,10.72,285.67,9.27,90.7,12.9,11.7,1.2,7.47,11.96,1194.9,0.38,0.89,261.4,0.0,0.0,46.16,97.91,112.3,21.61,422.1
2020-10-26 15:40:00,978.19,10.75,285.7,9.18,90.0,12.93,11.63,1.29,7.43,11.89,1194.89,0.7,1.32,214.6,0.0,0.0,42.37,90.33,92.91,21.61,421.4
2020-10-26 15:50:00,978.29,10.59,285.53,9.09,90.4,12.79,11.56,1.23,7.38,11.82,1195.73,0.82,1.58,226.9,0.0,0.0,35.79,75.65,88.92,21.61,420.1
2020-10-26 16:00:00,978.29,10.45,285.39,9.24,92.2,12.67,11.68,0.99,7.46,11.94,1196.26,0.55,0.98,244.2,0.0,0.0,27.22,57.34,59.73,21.62,419.9
2020-10-26 16:10:00,978.43,10.3,285.22,9.39,94.1,12.54,11.8,0.74,7.54,12.06,1197.01,0.98,1.42,227.6,0.0,0.0,25.6,53.47,58.43,21.63,420.0
2020-10-26 16:20:00,978.49,10.05,284.97,9.46,96.1,12.34,11.85,0.48,7.57,12.11,1198.11,0.86,1.33,239.0,0.0,0.0,17.07,36.45,45.33,21.62,420.2
2020-10-26 16:30:00,978.56,9.94,284.85,9.26,95.5,12.24,11.69,0.55,7.47,11.95,1198.74,0.93,1.42,225.0,0.0,0.0,11.69,25.24,33.65,21.61,419.9
2020-10-26 16:40:00,978.54,9.82,284.73,9.32,96.7,12.15,11.75,0.4,7.5,12.0,1199.2,0.54,1.64,265.2,0.0,0.0,6.61,15.16,17.46,21.58,421.0
2020-10-26 16:50:00,978.42,9.81,284.73,9.06,95.1,12.14,11.54,0.59,7.37,11.8,1199.19,1.1,1.58,257.0,0.0,0.0,4.09,9.78,12.51,21.54,419.5
2020-10-26 17:00:00,978.38,9.89,284.81,8.73,92.5,12.2,11.29,0.92,7.21,11.54,1198.92,1.22,1.47,246.8,0.0,0.0,1.64,5.33,7.55,21.49,418.4
2020-10-26 17:10:00,978.54,9.88,284.79,8.82,93.1,12.2,11.35,0.84,7.25,11.6,1199.13,1.68,2.15,248.3,0.0,0.0,0.2,2.13,3.46,21.43,419.7
2020-10-26 17:20:00,978.61,9.76,284.66,9.03,95.2,12.1,11.52,0.58,7.35,11.77,1199.65,1.77,2.15,244.9,0.0,0.0,0.0,0.0,1.08,21.36,423.6
2020-10-26 17:30:00,978.76,9.52,284.41,9.13,97.4,11.9,11.59,0.31,7.4,11.85,1200.82,2.13,2.64,245.7,0.0,0.0,0.0,0.0,0.0,21.27,425.6
2020-10-26 17:40:00,978.84,9.51,284.39,8.94,96.2,11.9,11.44,0.45,7.3,11.69,1201.03,2.27,2.58,238.4,0.0,0.0,0.0,0.0,0.0,21.17,427.1
2020-10-26 17:50:00,978.91,9.64,284.52,8.66,93.6,12.0,11.23,0.77,7.17,11.47,1200.66,2.03,2.34,235.1,0.0,0.0,0.0,0.0,0.0,21.05,425.4
2020-10-26 18:00:00,979.0,9.77,284.64,8.55,92.1,12.11,11.15,0.96,7.11,11.39,1200.26,1.77,2.16,230.7,0.0,0.0,0.0,0.0,0.0,20.94,424.3
